"","business_id","Group 1","Group 2","Group 3","Group 4","Group 5"
"396","1eBJyYf3JEccqXUFxG1VWQ",11,14,7,12,10
"397","1eJ0pC6UrQVkDSflgrs0Fw",23,13,8,19,10
"398","1F-pelV0fTduYV_vCrvjLA",32,37,40,33,41
"399","1Fupq7erFi4uqC_gd9ypQg",50,66,64,51,47
"400","1ggcLvWPBDWnp5MVTRnoRg",36,28,17,28,27
"401","1gKBusJMk66ypwEKF0vOAA",9,12,22,22,21
"402","1Gu4Ei5MRllLM4y18CB3sg",11,17,14,13,18
"403","1GYjuEYlbaQzEaCBKGirJg",19,22,12,27,18
"404","1H9FepbMY9ckFfeY1ciHIA",1,2,5,1,4
"405","1hTBIFVqHfI1hRpdS8iIgg",40,49,42,32,45
"406","1hyJEY-DGD898iN6S-AmtQ",12,6,5,4,1
"407","1JcoUEPkcGQtCEed-OdezQ",18,19,34,21,29
"408","1jgVM2JiqQY2EYbDX5vbqg",24,12,8,18,12
"409","1Kuuu75LVwr5-1OQ3Zv71w",22,17,14,7,6
"410","1kVg1hADY5MUGMYuuHRJSw",7,3,4,2,3
"411","1lG_Cf7fX2QWDrsRxU2iFA",3,4,9,7,4
"412","1LVq-vrSkNSD0EIIBLnlSw",3,8,7,16,13
"413","1M4oczf2lmkdgbrJ3J7OqA",34,44,46,36,47
"414","1MJ5xmHmeCiau07X2bQyUQ",54,61,41,38,26
"415","1MMztCZKPtw9DoCVflfZFg",77,95,68,68,56
"416","1MQmujTuU-3qPdoogdA8CQ",50,60,78,119,116
"417","1MRWXUsIvKNwt5SdLxqhZA",19,23,23,27,13
"418","1n1nP996n7h36qKMlukAQg",9,8,12,9,6
"419","1NferxQuGCPNBPVRBbdLpg",33,33,38,24,39
"420","1nO6ffHEwZYFBzEsyw1w7w",86,92,81,98,81
"421","1nq6zzJuVgwaHtXau97_Iw",9,15,10,10,8
"422","1NZLxU5WvB5roPFzneAlLw",137,147,166,164,133
"423","1OA1jo0GlK9sf68f00w8ZQ",58,53,48,50,41
"424","1oFvqm7eSpJbVpxpPxueaA",35,22,20,19,10
"425","1olAT5l8ZiKLVavyWkeElw",25,37,42,35,31
"426","1OO3fy6z5lxlRuHnnhPStg",12,15,10,11,5
"427","1PLphb49nc8qgvarz30rGg",8,4,9,5,9
"428","1PSnPPFVfp03iPfJRPWWQw",13,14,21,16,13
"429","1Q_H3BLhKBymF6Se8FfZNw",12,14,8,18,28
"430","1Q1hrAxT2X3lgxDLBOLEQA",18,22,25,25,20
"431","1QTj1H6q6eyok83cSpB8Uw",3,0,3,1,1
"432","1rvwUIcaC01MwIGqiG7m1Q",9,6,8,6,6
"433","1s6YBE96-tRIdOFU8humaA",1,0,1,2,2
"434","1sNa5oW9ZYX8MbMFkx9LzQ",33,50,50,53,64
"435","1syMfUAu8so1wjntLW8Y8Q",1,2,1,5,4
"436","1u_8Lk1_0UsTmjW6b12bpw",18,11,13,9,13
"437","1U1GRksKXF7q8FKcW0e5VQ",87,144,174,192,244
"438","1uPTCXmcAVujpLs1ieLUzg",9,11,8,18,21
"439","1USCUUAKCBr6YES7XtAf_g",1,1,0,1,0
"440","1Uu2mVEwnmfX8cpW0wbMZw",29,29,25,16,22
"441","1V1lodaiyYw4ZKyiv95pyw",20,30,20,21,13
"442","1v5Z101rbtRumsQTcm-GfQ",1,5,4,5,3
"443","1vK7gWQ_b5ehAyOidOsYtg",19,26,30,34,17
"444","1vl4-5il_LGtDRxUCy9ldw",62,66,86,72,71
"445","1Vmbe7dsvPQMu4FuiH_LLQ",5,9,6,4,3
"446","1vQLTKwmcmZXtNzfKEvMmA",12,17,5,8,3
"447","1vXBMPl0It4jzUWBM-lJgA",5,4,2,2,7
"448","1vYaGPKQzMebBJXFCGTH2g",18,20,22,12,21
"449","1w6MG5GovUAAoNk92M_vcQ",5,7,1,3,5
"450","1we3mDehB1V7IYX9hIoeTQ",15,15,15,17,16
"451","1WTH8nYiGOMUe32q7WDx7Q",23,25,14,10,11
"452","1xGhmD8-UjoRbGcBqkc6cA",5,13,12,14,18
"453","1XXGV_HvIHLC2C1mJUFv0Q",23,39,43,34,43
"454","1Y4_Th_NFqrlGjysS1T3_A",3,1,1,1,2
"455","1Y4SFeY8VWsuyAoTI7-GYg",12,16,10,9,6
"456","1Yt0N8g7d8Jz3ASnm3Bm0g",15,21,41,39,42
"457","1yx2zLskVTe5WQdYjL2Apw",174,256,323,338,374
"458","1z24CnnIH6j0Kl1ViDtSYw",0,1,0,1,1
"459","1zaHqoc7FyzQW3idhf4q2A",3,7,5,5,6
"460","1ZCX18x3LgCNAH4H41QZ-Q",2,2,1,2,2
"461","1zDCfNgtfyh-Uw8j3JxhHA",33,28,30,20,14
"462","1Zj3JOukVxyU2kq4Vhju9A",47,66,51,48,49
"463","1zKH87sjLpRr8XDKmk7j1g",16,14,21,16,12
"464","1zPhQ3_jdmQTn9_--IbYLQ",3,1,2,1,2
"465","1zXOyqvXGIf-S7vUhNk0pg",27,18,14,10,6
"466","1ZyWPSnj0wZmZ8SogGrWMA",2,8,4,7,8
"467","2-u8a7D3Z5SvBVB9nXjo9g",0,0,2,1,0
"468","211DetkFdxd8sQ54CMU35A",15,21,10,16,19
"469","21ZKuOC0o8vZglDeR41QLQ",37,45,50,52,58
"470","22JtMUD1tK_OYHoulTYTSg",6,18,23,26,18
"471","23SJEjfyU5gxY2chAKhgcw",236,111,89,55,27
"472","23xfK-M76sWaAGgIwy5wPA",20,38,23,16,18
"473","24OmQWFTnbfGv-e8GyEMAw",35,29,36,39,35
"474","24sfMJfk7VawkvYONirHaA",3,3,4,5,3
"475","24V8QQWO6VaVggHdxjQQ_A",47,53,69,70,79
"476","250I2C80JTgVwE23IPylHQ",11,14,16,19,20
"477","25fxw_jOqZtJwl18cCarIA",90,130,144,166,196
"478","26rw3T8plfVshUlPCytqtg",37,32,46,51,55
"479","27hfvE5DcOY3J1-MWbTU9Q",6,11,7,9,8
"480","27Q69LYNbqANTkPZdxsZFA",4,1,2,3,2
"481","27ySgB5oAXZP_wJZrEHXOg",1,0,2,1,2
"482","29ZKSrOXaZ9VydCqRw1GLQ",0,3,3,0,3
"483","2a4wMeWkUcS2Qlx47_iQ-Q",39,20,17,18,23
"484","2AB_43WAw7cNvMcm-QEliw",24,26,17,23,28
"485","2Atg5qydyE7pt9QFF6M8Vw",8,2,1,2,1
"486","2atLDbC-U_UupPqpz2qYDQ",15,14,10,10,19
"487","2bdKR3l4o-S1CscLqqnvVw",30,46,53,54,39
"488","2Bl_6x4SN6TSuHBafIFgqw",2,4,7,1,3
"489","2ceeU8e3nZjaPfGmLwh4kg",126,109,119,90,68
"490","2cIEpsD_mv5zLaAM1B_JZA",14,13,16,21,19
"491","2Cxq5noMJdIo-0K2zd8JYw",3,6,4,7,2
"492","2D7amHyeakOVlsSywblMkw",6,3,3,3,4
"493","2Dbg35sPSGmZGcbBVNa9dA",78,80,63,57,39
"494","2DDY0JRc8q8PApPEPF-vGQ",9,7,2,6,4
"495","2dz6psLH_yvejmYaiq0_HA",2,5,4,2,4
"496","2e2e7WgqU1BnpxmQL5jbfw",810,888,916,770,512
"497","2E3RwtfFDrxk5qEezocP4A",22,11,15,13,16
"498","2e4LeI46Mo9YF24RnnJadQ",23,27,16,12,16
"499","2eedL3hDviwReK0w1NkRIw",2,4,5,4,5
"500","2ew7Ol0Nxbk_AGAtHXnnMA",7,9,13,18,18
"501","2f7TvlG5zcuMCHcQjxqS6A",62,66,84,88,103
"502","2fG3XOwCz8iq2g94mBub9Q",11,3,3,1,2
"503","2Fn5-x5IX7CfhCKFYaZGyA",37,48,44,51,57
"504","2G-I9lROOVwkIkBSE8iVZg",17,16,24,18,41
"505","2g4mMfy5COvUlzZWfuQkKQ",7,3,3,2,0
"506","2GIfUchYadO_ulge3B6nlA",12,10,15,7,10
"507","2Gvg45qaL6icaFKDjA4yyg",35,30,23,29,30
"508","2hfl1OycrsTSKEIlkKaP6A",8,21,19,20,40
"509","2Hh2SOWvp5IkAAO4PQ0n2Q",3,5,4,7,5
"510","2HHf0hiKtZm5nzt3irlaDA",7,23,13,17,16
"511","2I666dqzs1XB6xigIKa9bA",15,18,13,13,13
"512","2Igiyhi82R8_QaaPplRmCw",33,43,57,36,44
"513","2iHb37ykswa_xQV-X3RgXg",1,2,6,3,5
"514","2J_Og-4_BkxPbbnzjfaTjA",8,12,14,9,16
"515","2jeEgmAXqxuHXw0K0kpBWA",9,12,15,11,11
"516","2JZv-P1lDKOPKvefQlYDEQ",32,28,34,40,40
"517","2K-XaFjaHUR8Dp6QAihITg",37,58,66,54,38
"518","2KiC2dj6rf3UWuvj6RPAgw",21,19,29,28,28
"519","2l4UTdi_F9zVZ1Kv4Fj-zQ",23,25,29,22,32
"520","2lF_8RZRBd9STfk_QwAtmg",71,96,109,120,146
"521","2LZdhuiDH4RkDHQnHAOcnw",17,17,18,15,19
"522","2mKC1oXdGCl2w8SAZK8fjw",16,15,11,12,10
"523","2Mx-_HtveweqRVOyHtiSuQ",18,11,7,15,7
"524","2MY2YOCvReXGpXxtN0_a3A",17,37,41,45,47
"525","2n41w1fel0glITinZ25syQ",0,0,0,3,1
"526","2nzUx_M8Szyzsf4CszHasw",46,59,67,60,60
"527","2o8wGRVSn1UCrwSMqwgu-g",5,8,9,11,6
"528","2okugXUsb5dJ2nDAdtNjKA",35,18,29,21,27
"529","2Ol5IT7nu5WBm0ldD-ERKA",3,3,1,3,8
"530","2oRj5Qh18pCMPlvHFmyoow",36,40,51,44,63
"531","2osCg0B59ufrXHQk06_Hvw",5,1,3,1,2
"532","2owT9j-7HXR-wtPmrIzDxA",48,58,84,62,57
"533","2OY8xs4aqOt8eTnYokdrww",32,59,64,70,71
"534","2oYhEHgSDLqYXYlAqnChuw",8,10,16,17,11
"535","2Pd2blpAgvyC_j3xfl1fOQ",8,5,6,6,1
"536","2pjLeLgjPJYelEiuWFYB-g",19,22,11,12,11
"537","2PzCVpZN7-xWGGG3a97x0g",1,0,1,0,3
"538","2qbajPD8M7PJlWWaHSRR5Q",16,7,4,4,5
"539","2qkXCZLumfhvHt2gKluIlA",14,7,2,3,2
"540","2qPTMjevPpL277yfFfGvFw",1,2,2,1,2
"541","2qqzGBLM9VFwjIuiEKHspg",25,54,48,67,54
"542","2QtowmXBL6-4KMpfavljbw",25,41,55,64,69
"543","2r8jGeuYvMkyP2ik_X-Bxw",49,38,47,30,33
"544","2RJMudQIFknBCxwwwMec4Q",3,2,0,0,0
"545","2RusLQcgpQ2BajF_1zevKg",12,16,18,19,17
"546","2RxIERKZi5gjLW76MkFotQ",12,14,23,18,24
"547","2s5tyNvj6-eEks5cNFZQMg",11,9,8,13,20
"548","2sn5BECdlYxqQlw1VODDoA",50,69,74,78,87
"549","2SwC8wqpZC4B9iFVTgYT9A",26,43,52,52,66
"550","2sWval6Zz4qugjLUQc5I5Q",4,7,8,7,8
"551","2SycDjGWWpFs1ODL-YBoHA",28,27,25,29,26
"552","2to5b5taseO9zZ9tnQqhlw",17,14,8,8,16
"553","2UAbUSTMsR9G26A8AYO3dA",22,7,17,15,4
"554","2uJNnNYUv23qcnpBg4Wy5A",8,10,12,10,11
"555","2UUkXa45Vgk_TfCP6kmfSw",20,32,34,26,21
"556","2voFtcyopB3jJHepouMWDQ",13,12,6,9,13
"557","2vQoWGEcSSBIJtUiGRKi5g",37,60,63,60,68
"558","2vsPceME9rHNZ9OkR5zrpg",25,10,9,0,1
"559","2WHP5nhS1rFszfRBKe6fWQ",47,62,55,78,98
"560","2wRTKKFa9GZI0Jm9WaohrA",29,24,31,21,26
"561","2WYBbV-VCKcnFemxWDZH_w",2,10,7,11,13
"562","2X5G4Ujq0s4Wfn4TC7gX0g",42,41,53,55,52
"563","2XmS09dl3GT_WknqS9hTVA",17,18,26,26,39
"564","2XQzbeFSKuhOiJujH01o-g",1,1,3,2,1
"565","2XU8BqJ81UxQn8SOi01R8g",5,1,6,3,2
"566","2y-zifC8_V5XUTsyCSWvdQ",36,32,24,42,30
"567","2Yv6Tgb5mpoEo3_EIpKs3g",8,16,13,6,5
"568","2z5szZf7vZakhyIoIdTFyQ",0,2,2,3,2
"569","2zJbG645xRdTfAprhaVQTQ",5,6,3,6,8
"570","3_H-sx_fq0hJJ8S2W02frA",6,7,6,5,7
"571","3_Imz6IarFowUFjQOoibrg",18,16,5,5,8
"572","3-nZku9T-trCsNpF6AsjgA",1,2,4,3,5
"573","30mZ_4EnXX4xVRFkAwcHjA",15,9,22,14,13
"574","30yspdi6PSLUtj_wRvBhIQ",0,2,1,2,5
"575","31Ix66CdEqyiNJ77XuoXyw",25,22,29,24,28
"576","32dee8YUFOSBDeIRmG-tPA",18,20,17,15,25
"577","33Am9frs0Bt48Zlwk1uVHQ",19,27,21,21,22
"578","352PyQvZXioNgmETfb9FZA",4,8,6,9,8
"579","35uDzLpJlbSztgkJLtg1kw",30,41,38,28,24
"580","36-XZlXeTz66g98AxGFbig",11,7,7,3,7
"581","37NiLnR7_gFMvBmYPsoskA",2,2,1,1,0
"582","383qWVMlSLxZdEKYE2aCXg",13,13,6,14,14
"583","38hRKTr67-RnoryoBtapoA",5,6,5,4,2
"584","38iSJK9_XEMuz_3JBu_k3g",4,4,2,0,0
"585","393XMaeYzKhxexwpiTA43w",2,1,3,2,6
"586","3aOBodth4gjrWeOdQhrV2g",6,12,9,7,3
"587","3ax5VsgwzNRAjrWcozCPBw",19,14,16,8,7
"588","3BNomgNXuzR-Yfc2LbY6sQ",7,11,9,8,5
"589","3C-tuH9X6x5PqGDRYn83uQ",19,27,34,41,33
"590","3CSaqRNvYg7ZdN2zwxwzVw",10,14,20,17,22
"591","3cSnc2Ts0GckC9QRvlQbKA",17,25,22,24,20
"592","3D8thbL2D2c3qTMeYROAOQ",5,6,10,9,9
"593","3DHwRjWomOtnxM1v6-bPEQ",29,30,20,28,29
"594","3DMvGD8ZmlMQmhwV66hdSA",10,19,18,19,15
"595","3dQqoz-yHhOfHrIBMRCD3w",52,29,32,22,15
"596","3E_toMWSUCuhRJzG1eml8Q",28,17,11,18,8
"597","3EAF9e45FH01odIIglru3g",37,45,60,54,56
"598","3EDCh1Wssaak6D7OXx1bqA",30,37,35,36,17
"599","3fA43apyr5i8PAm0Az04hQ",50,30,22,15,13
"600","3FhHnU7Mq8KcyWiWKH0RzA",8,3,8,5,3
"601","3FiLEuJWM9JVHjp1pCHLkA",2,3,4,3,6
"602","3fV9sL5LklD9ZSeONKmjkw",231,214,194,176,112
"603","3fY0Hkcx9GM5HIQxDMWPIg",16,12,7,9,7
"604","3gxFy26l-1_s30Itk0OAYA",41,52,34,32,43
"605","3HKp4duvN8lug3ydLHdP6g",12,18,17,10,14
"606","3IQSDaqbnqACADJWlXpRkA",1,2,6,3,2
"607","3Izz-u6lEygo0rfYhufbbg",9,17,8,14,13
"608","3jK1PWVENg63qsE8HY7kIA",0,2,1,1,0
"609","3jqOv6re-xPYOg7srmi7tg",27,41,35,45,39
"610","3JwsrgkmQCEuz17WOB62eQ",10,16,20,15,21
"611","3K0Q7J_LmVA_LMYeev7uCQ",12,14,14,16,28
"612","3kO4E-C1V_rKQ5Uq16_BPA",13,16,17,25,23
"613","3kRp-G1crI2wXeUvisz4sg",4,1,0,0,1
"614","3l72FflaaeI0tWEAWN3-gQ",75,74,82,74,54
"615","3LOEcKJTjf_Rnmx_ij1RIg",7,6,6,2,7
"616","3MmHmJXr8Ltk_Z5EGE4KUw",193,177,172,181,177
"617","3MwUofF-CektEM52NwDaUA",2,1,5,1,4
"618","3n9GkctOctC2ev07N1NXRQ",28,17,21,26,37
"619","3n9mSKySEv3G03YjcU-YOQ",101,142,153,175,166
"620","3Nt3CA4IDxt0SeQO24gb-Q",34,41,40,46,32
"621","3o4QIYR5JPmCMAaNVjY4HQ",13,10,14,12,15
"622","3OB5gQqibKGTzx9R1w7wKQ",152,183,171,166,137
"623","3ojGEFVvMY2WYk_xhmRjHw",3,4,0,1,1
"624","3oJvShXv3HYTwl7rlcLFJg",9,8,1,6,1
"625","3oL6dqvLAeIGR4ZkDrZwBQ",10,9,13,9,6
"626","3oLy0rlzRI_xiqfQHqC4_g",26,28,37,36,25
"627","3ornwb5L2Cy-DKeR6xbpdw",14,13,17,17,13
"628","3ovqR1z7Imm7uY41m8_iIQ",22,30,12,27,21
"629","3oZcTGb_oDHGwZFiP-7kxQ",133,139,175,199,201
"630","3pJeHzOtpo2iiM-z94SWCA",7,9,4,4,4
"631","3Q7vtF_cdHGyp2JOlKcu-Q",20,16,14,21,20
"632","3Qex2o9pbVndRFD96qZk7A",21,10,7,6,1
"633","3QhPvyen9kSiAxduT8g3bQ",14,12,10,14,18
"634","3QPwxHWoiwTXscuG7_jecA",26,17,19,22,22
"635","3rqoxOasrRKxNubxjLSElA",12,12,17,31,35
"636","3sFdzSZPm23b3W-bljumMA",25,18,30,32,25
"637","3ShZ3IidYKRZVp09up-mMQ",3,2,0,2,0
"638","3SnqTPne49E5XSYv7BvYUw",31,37,41,31,37
"639","3T-tuQOo7r0GApFc4sBV-A",6,21,16,19,26
"640","3Tqe27RNm_KK9Zdhg3YxCg",27,10,14,16,12
"641","3u18RVyDlsy3Y-Mrt9Cukg",5,5,4,6,9
"642","3UdZcZn_DGPtjk5GSZtLNg",27,19,21,29,18
"643","3uKAHQr19vFUfBJuXdmhEA",15,6,6,6,6
"644","3ULJQrfcz81fYgBomNHV8Q",12,6,7,4,3
"645","3Ull4jO_x_rAxUujkbiq4Q",1,1,4,2,3
"646","3usbtRYEnsE7jxEDJRjs7A",0,2,2,2,8
"647","3uSNX-JIWLgNDDfIpV_DDg",11,7,7,4,5
"648","3uUYfeMGAywRy1aN01n-Sg",27,39,51,42,41
"649","3vKhV2ELR2hmwlnoNqYWaA",29,48,44,36,37
"650","3VKJ7cWSH38QKgCrYlG3Mg",10,11,17,15,11
"651","3W3e6nbSxePT4ctJGkljZQ",63,54,45,45,25
"652","3w5gd4EuSc75UKYMJiNUPA",79,103,114,103,98
"653","3Wg1LVOommgixgqwk-gn8w",9,9,6,10,5
"654","3wLLf8wRqD1ZQowi9aZSoA",34,52,62,51,91
"655","3WNqOZqrTfsECp_A-cuTlw",1,3,4,2,5
"656","3WZirVpghhNWTa4N2HU-xQ",19,22,16,28,23
"657","3X081wewB-J5tIMO_aOPnA",12,9,8,9,18
"658","3xdV-7di_YD3MVqs3Pa7-g",12,13,11,9,16
"659","3xEB9FyFXolq1b_Qn_BFtg",72,43,57,47,47
"660","3YLo7L0_1_Hy9SIuDrDceg",6,8,6,16,3
"661","3yMneVFhBePIBtCGdboc7Q",14,11,16,9,15
"662","3YrW77yHkp3JIyTGYCS_Nw",11,14,14,15,9
"663","3YTW5lq-s-vNI640l-qm_Q",53,32,30,25,14
"664","3zgswf_NfBJpeAoWeTkgMA",12,7,11,5,13
"665","3zn5yjALes8-fxLvpO7_-A",12,15,24,20,32
"666","3Zsjlum5kl5N5KV712aTMQ",33,47,51,56,70
"667","4_czyqhmKzymIHlKxcFJ3g",2,1,0,0,2
"668","4_IPjeZZ87LPiXkKDHx2-A",17,19,11,16,13
"669","4_xxWpQKhBWhAOvfVPmFXQ",11,12,18,13,14
"670","4-UES4yHlH4szz5peTo69Q",9,4,1,3,6
"671","4006X2j2rNOuhWRFsfzLSw",5,4,4,2,5
"672","40axkHtNTmROdIMQJ_gOsw",9,10,12,11,7
"673","40VsC3U_JLufzJ6b5GhXTg",73,62,61,59,51
"674","40xXIs_WIOvrhtbS7QJ1ZQ",5,13,8,10,19
"675","41F8e_RwXlmIe10j8Qbhrw",4,6,1,5,3
"676","41j3GB7M-Lwq284Pfb9zgw",82,102,101,129,153
"677","41Lse9Lm8l2ai-txhbQIGQ",9,16,14,8,10
"678","41PpH8THYsCDvhE57RTDEA",6,6,5,5,9
"679","42SfghMoEXF-EYki2mrn8w",33,42,37,32,10
"680","42xKe5YcCIKmGiqW0i4aGw",13,5,10,7,10
"681","42Xr9Id3Xsrht3weCYcDzA",1,1,1,1,1
"682","438PWr0GLaVbZ-Cj3WyYYA",9,7,5,5,9
"683","44HP55ht38nUGmSxDGsSYw",1,1,3,1,4
"684","44LXMxCJo1tqmCpVq_cwbQ",27,23,28,26,14
"685","44qg4vgcqJkjF8eqG4R4JA",10,8,7,4,6
"686","45CkLZEIYK4KLDAb5GvxEg",51,45,58,49,40
"687","45puCRQ6Vh_IIAy7kkfFDQ",43,47,42,31,25
"688","45wKKB8lD5c-wJtTyd7C8w",20,18,15,14,2
"689","47_9VH3BVhJpyFtOdiCUfQ",9,7,10,7,3
"690","49_IKHVVBDkcABcUiMm4rQ",20,39,32,31,35
"691","4A628qyYpA4EhN6w6o-MYQ",55,47,29,29,22
"692","4AHB3TMnXCfFSUsP7A5S_w",22,26,23,40,34
"693","4AKcmN--0hbF0kX9pg8scg",71,107,86,73,64
"694","4B0Gh-Q9ZEc_wD3eb-hEYA",2,1,3,3,2
"695","4bAKfxF3cXWPCCzqjJTA7A",14,18,16,24,14
"696","4BcXBxadXP8UHUb2CBt2jA",14,7,9,9,12
"697","4bEjOyTaDG24SY5TxsaUNQ",661,847,1043,1139,1352
"698","4buhMysOQJBM6dHx7TxuUw",13,10,8,15,11
"699","4c7xJ23IV9VFWhHjdWN1aw",20,32,36,27,31
"700","4CPrhBc4Ado90fj7PG6jrA",24,20,26,14,17
"701","4cSZ1ykcF-aSheAp9fLD1w",5,7,5,5,12
"702","4d6cVz4rGgsxAbZHQx43qQ",0,1,1,1,0
"703","4Db74Jsyp81bei99fo-3Xg",5,5,9,5,8
"704","4dB7kQ7qtTkW2v7DX38r_w",51,39,61,32,50
"705","4DJa31evWbAduWNGRUdlZw",2,3,2,2,5
"706","4dL8yzQu974eCtTI-V4Znw",23,13,15,6,4
"707","4dwtMbJhU3JEmw9v8UKx2w",27,23,20,30,31
"708","4eFIVmbeCvJGCrhzmd-VYA",7,13,18,19,17
"709","4eiyUIimE3CsWZbZuBWnpA",1,3,4,5,3
"710","4ekebF5aRXdIFeHkDggixg",13,3,20,15,12
"711","4eqw9xCbCmNQPV-AQJcXPg",52,68,62,61,66
"712","4eRlRYQ4iBedD7Ymiuah7Q",26,19,10,12,4
"713","4FBHwaMtMQ_x8RQoI2T-jw",8,5,1,0,0
"714","4FmFTk3qmd5inT-ZGFYwgw",6,6,4,10,8
"715","4FwGN_7Qu0q45E-0C4McPA",3,1,2,0,0
"716","4fZHOYHUaWdCG2upxBSfTg",34,41,35,31,35
"717","4g5A0GMespDYqjXhJU7R2w",6,7,4,3,9
"718","4G9StQDOFutiUMZYem9UVw",13,12,11,11,12
"719","4GcHDf9uxK54OOxNIRYoNQ",4,4,0,4,4
"720","4glD2-evDFddHjQaEVpCPQ",4,7,7,10,4
"721","4gLecengX1JeGILm7DwU3w",10,5,7,5,8
"722","4GQhbPvGU5r23YdVm8EmkQ",77,91,89,104,118
"723","4h8_u6Fqm3JvUEq8ctWf-A",43,51,42,41,55
"724","4hMXZ8gVkuNgGTm9fnZOnw",17,5,8,2,2
"725","4ieuLil-D58FBU1DVd_xGA",10,11,24,21,41
"726","4InBwLBQ0EZK14c8cY2-xQ",1,4,1,5,1
"727","4iRPMiDQQWFA0IS8lWce0Q",3,5,7,5,4
"728","4jbu37TsbW9r4TOTu1GcSg",32,31,22,22,11
"729","4kSntr5xn8tAnodmTKevbg",25,37,36,36,19
"730","4KwEzJyeuHqna7_A_eeI3g",42,79,79,76,88
"731","4lNdMQQMAJ7ptcKCOMhg4g",5,4,4,9,4
"732","4LwhggEn27P6ku1NRD-PDw",3,6,6,4,9
"733","4MB98W98rKBU0X26pTbw0w",41,43,32,33,48
"734","4meJyPOhuAKzywUJTmu2hw",34,23,31,29,28
"735","4mNRylz5SZZ-dhJOLmfkBg",20,21,16,13,15
"736","4mPaDuo9urNu43xJ3KefMg",6,4,4,4,4
"737","4mZ__NR8jLD1k0rYpSbplA",21,10,13,14,9
"738","4NMElef11_YmVzxOpcsALg",10,10,4,5,6
"739","4NO82pvv4EVXPlPp0ufwqQ",3,3,3,6,6
"740","4NPD3ecBbUdfcS9FAuwJIA",41,53,57,65,49
"741","4ntvolhaYeSCbHY1dhA53A",80,74,59,47,54
"742","4O0GslAIwG_1regXO_UcaQ",41,35,55,53,74
"743","4OHAM_ZVrD4xsQL7dJKy6Q",15,21,18,24,22
"744","4PatE4TUcea0Dj0hKICGJw",3,5,2,6,2
"745","4pC4jMoanLySaOgGRwyXLQ",6,6,8,6,5
"746","4PvhZdmpkPy8fjzWMSY6jw",12,7,6,3,2
"747","4pZeC9W0EIiBTOJMnwG2vw",17,10,5,5,5
"748","4qOPELunTvPQsmmnLDr4Jw",12,5,11,11,8
"749","4QPJpaNl_iu8Hiycre7hQQ",2,5,0,3,2
"750","4QtD359vkU7Jq8vP0uQEww",20,20,34,23,17
"751","4r7enwqynwf4slzQS-WugQ",3,3,3,1,0
"752","4r9-iKOagzn5oUvPE9Bz4Q",30,22,38,40,35
"753","4rCM7UkVpaKAOKkoy_nTUQ",5,12,15,9,7
"754","4sDNVEpeCKsatT-H_or1Vw",1,1,1,1,0
"755","4SEaQmnUIpqZXPyCmHZc1A",30,33,41,69,77
"756","4sTUCAAzenGzgG2w7ry1zQ",19,20,15,13,15
"757","4sW8Z6NLXLRkruSKSKUEUw",32,31,35,38,44
"758","4sxLJ-m3rhjnSSIEC_vqQQ",20,7,16,8,8
"759","4Tj0eE8t5-XD_X0Zn_eoRA",15,18,13,10,10
"760","4uDW2Rp9eAPL5BUd5C5-bA",88,91,72,80,94
"761","4uuQIYWBqOGOAmU_E6R2bQ",11,18,20,22,16
"762","4V3_98M4SexonrOpE4Xm0A",16,14,14,12,20
"763","4Vai2JNI48yffzQ7CMezBA",12,13,16,10,13
"764","4W2Ucl0d0_EK1HNYPIo88w",70,63,77,65,62
"765","4w9z3ucUFVc0-zmjX3OuOg",27,23,14,18,10
"766","4waggbCK-MSE9dbIdSMfPA",35,36,50,24,41
"767","4WsTFTH8GgnyFHwrH9nHzA",24,6,11,8,6
"768","4X_XAOeMw7AFkYhg3NINJA",154,169,160,181,162
"769","4XhdOphGABFzakPZjaLetQ",0,7,5,4,4
"770","4xqn5hGqXKcU7_pY5lKYOQ",7,9,14,14,15
"771","4y7QjZv6ullXe_0VE1yNAA",4,1,5,4,0
"772","4Y9-JiDz9EVR_-UkUv4dYg",67,43,31,55,43
"773","4YfXP-NxQXntqi0qAknU5g",44,22,24,20,28
"774","4YiayKmzqRao1UNb8Xh0Bw",5,5,3,5,5
"775","4yJZUlvlJfFINoNgulSEXg",27,38,27,19,22
"776","4z60nK3meSf0w0gYhH2CuA",23,13,10,12,7
"777","4zfrcEmGvZ4oYKx_revTxA",25,43,46,56,61
"778","4zG4BIOz8pJ_mT3zsDIPew",10,4,1,2,2
"779","4zitC1IPRLvHfQVinRSKew",10,16,11,15,13
"780","4Zu4QUdbM2mIdBRZmbf5Gg",25,18,13,6,9
"781","4ZuYJjjFrqgyDEeYoizyIw",36,26,17,15,7
"782","4zx2xKWQmioAXP54XGQLnA",8,2,4,2,4
"783","5_Il_eOuwOMMoiT8jGBxyQ",13,15,14,20,24
"784","5_tsOGJQDDl9iKOr8K79Rw",22,34,42,47,36
"785","507GX11jtCsVYlzaur05_w",14,9,12,6,18
"786","51QMwutUI352Gmb3t1aryw",5,2,4,2,3
"787","51vtDjP79vBjaI5dbkPoPw",10,11,9,14,15
"788","52CzJDb4EakSjEQOUys77Q",33,37,41,34,20
"789","52QtjHlHoa7V611bOvv1aw",53,41,45,54,57
"790","52ThhgAweE-ZOhj8ugjS0w",19,25,27,21,26
"791","53qWOpcsaMw4ZQAJi5OIbw",9,7,8,5,12
